-514.035, -1249.66, 
-452.237, -1221.74, 
-408.831, -1222.97, 
-364.92, -1239.39, 
-353.399, -1361.9, 
-290.743, -1308.08, 
-238.741, -1290.1, 
-188.101, -1263.32, 
-150.087, -1320.5, 
-107.855, -1346.94, 
-56.3235, -1290.02, 
-10.7596, -1272.7, 
32.8467, -1267.57, 
78.7543, -1270.56, 
123.701, -1273.76, 
167.125, -1266.77, 
214.839, -1275.28, 
261.121, -1278.1, 
308.03, -1281.5, 
356.83, -1286.69, 
408.681, -1297.4, 
461.48, -1307.71, 
618.166, -1437.74, 
980.716, -1920.88, 
1255.31, -1936.47, 
1358.69, -1944.92, 
1466.37, -1951.47, 
1576.34, -1954.23, 
1704.41, -1969.36, 
1842.33, -1985.4, 
589.22, -565.597, 
589.148, -529.309, 
606.357, -507.949, 
637.08, -494.949, 
677.676, -489.542, 
734.932, -494.844, 
770.714, -481.011, 
817.616, -472.348, 
0, 0, 
4179.18, -1972.42, 
4176.17, -1792.87, 
4106.43, -1596.9, 
0, 0, 0
1619.68, -249.292, 
332.904, -7.99066, 
323.711, 5.03228, 
396.997, 205.976, 
4325.77, 2162.64, 
4078.37, 2220.14, 
4342.51, 2561.12, 
4370.96, 2786.28, 
1749.32, 1227.02, 
1705.14, 1285.64, 
1627.04, 1319.76, 
1577.35, 1372.68, 
1551.72, 1447.79, 
1512.8, 1513.62, 
2720.12, 7668.08, 
1241.83, 3968.75, 
1652.75, 8089.64, 
1374.35, 8171.73, 
1050.38, 8046.23, 
770.469, 8094.16, 
488.762, 8136.83, 
93.121, 4214.97, 
-371.323, 8246.64, 
-660.003, 8214.28, 
-480.818, 4043.51, 
-1171.91, 3886.14, 
-1333.81, 3918.73, 
-2618.99, 5203.03, 
-2858.68, 5217.43, 
-2836.27, 4767.34, 
-2664.88, 3834.71, 
-1440.45, 1770.89, 
-1462, 1672.61, 
-1579.83, 1687.69, 
-355.44, 302.905, 
-0, 0, 
-3065, 2152.37, 
-3044.73, 1982, 
-2411.93, 1445.66, 
-2434.95, 1347.11, 
-2462.55, 1251.35, 
-2479.26, 1147.06, 
-2492.49, 1048.39, 
-2492.3, 946.579, 
-2504.4, 851.654, 
-2516.53, 758.138, 
-0, 0, 
-0, 0, 
-3175.85, 606.544, 
-3168.65, 491.24, 
-3178.5, 378.838, 
-3217.51, 269.122, 
-3212.92, 156.962, 
-3205.36, 49.8293, 
-377.525, -30.4371, 
-369.528, -42.8171, 
-369.678, -56.6925, 
-370.08, -67.8598, 
-360.388, -80.4118, 
-355.947, -121.152, 
-3252.26, -998.197, 
-3267.74, -1128.16, 
-3124.22, -1204.17, 
-3165.11, -1350.65, 
-3287.84, -1539.7, 
-3024.29, -1550.31, 
-2860.91, -1595.02, 
-2590.81, -1567.31, 
-2519.23, -1647.75, 
-1949.12, -1833.55, 
-881.591, -1043.11, 
-826.296, -1051.1, 
-768.19, -1053.09, 
-715.829, -1056.9, 
-662.649, -1057.25, 
-616.327, -1064.16, 
-565.948, -1064.39, 
-525.129, -1078.17, 
-532.008, -1190.54, 
-507.188, -1246.52, 
-445.433, -1218.64, 
-401.026, -1219.5, 
-362.757, -1248.36, 
-345.355, -1356.74, 
-285.644, -1315.6, 
-232.888, -1289.89, 
-181.849, -1261.46, 
-144.018, -1321.68, 
-100.469, -1347.01, 
-50.7101, -1281.75, 
-4.85446, -1271.49, 
38.761, -1268.66, 
84.2643, -1269.71, 
129.459, -1275.2, 
172.752, -1266.77, 
220.139, -1274.88, 
266.05, -1277.34, 
313.158, -1281.29, 
362.607, -1289.75, 
415.659, -1300.96, 
469.918, -1311.08, 
626.59, -1434.63, 
993.511, -1923.86, 
1084.37, -1936.29, 
1368.32, -1940.61, 
1474.95, -1946.25, 
1593.85, -1958.39, 
1713.28, -1963.32, 
1851.6, -1980.18, 
584.648, -556.632, 
591.983, -525.76, 
609.366, -505.12, 
638.419, -494.038, 
696.943, -500.862, 
739.457, -494.381, 
772.317, -479.382, 
826.226, -473.424, 
0, 0, 
4187.37, -1952.6, 
4134.45, -1754.97, 
4141.13, -1589.63, 
1621.06, -300.903, 
0, 0, 0
1615.49, -241.887, 
329.223, -4.21997, 
323.377, 8.90919, 
4481.74, 2262.05, 
4302.94, 2563.16, 
4557.21, 2933.05, 
1728.7, 1222.43, 
1677.43, 1276.27, 
1621.85, 1327.32, 
1571.91, 1379.29, 
1545.17, 1455.14, 
1519.26, 1532.58, 
3100.94, 5544.22, 
2693.02, 7691.42, 
1224.55, 3970.45, 
1622.88, 8112.52, 
1341.84, 8182.96, 
1022.95, 8076.22, 
735.675, 8078.82, 
457.68, 8178.2, 
75.883, 4215.57, 
-405.483, 8253.8, 
-692.408, 8224.15, 
-501.442, 4093.15, 
-1189.81, 3884.1, 
-2690.32, 6366.94, 
-2707.79, 5831.77, 
-2672.69, 5259.63, 
-2880, 5205.69, 
-2877.09, 4794.21, 
-2631.18, 3753.35, 
-1453.06, 1772.53, 
-1469.2, 1667.95, 
-1585.58, 1680.92, 
-378.427, 319.477, 
-0, 0, 
-3071.55, 2139.51, 
-3035.36, 1960.61, 
-2417.47, 1437.35, 
-2441.54, 1337.74, 
-2466.42, 1241.49, 
-2482.26, 1136.96, 
-2494.29, 1039.55, 
-2495.89, 937.057, 
-2506.21, 840.846, 
-2517.25, 747.884, 
-3168.98, 709.803, 
-3175.36, 595.686, 
-3172.96, 481.281, 
-3179.18, 366.614, 
-3202.07, 255.523, 
-3211.71, 145.492, 
-3206.77, 38.4803, 
-380.387, -32.2345, 
-369.469, -43.3209, 
-370.094, -55.6205, 
-369.415, -71.389, 
-360.188, -82.432, 
-352.787, -118.79, 
-3250.61, -1010.31, 
-3259.39, -1139.23, 
-3042.22, -1184.01, 
-3191.3, -1375.22, 
-3284.36, -1551.2, 
-3016.74, -1557.89, 
-2785.94, -1566.19, 
-2584.82, -1575.26, 
-2513.2, -1655.58, 
-2040.39, -1803.2, 
-1929.45, -1829.98, 
-876.995, -1046.32, 
-821.949, -1053.23, 
-764.153, -1054.79, 
-708.73, -1054.45, 
-659.078, -1058.6, 
-612.176, -1065.68, 
-560.598, -1064.11, 
-526.668, -1086.59, 
-531.427, -1200.65, 
-501.618, -1247.42, 
-442.023, -1219.62, 
-396.29, -1220.79, 
-358.945, -1250.5, 
-341.779, -1356.61, 
-280.874, -1316.11, 
-226.353, -1281.67, 
-177.806, -1255.22, 
-141.594, -1329.73, 
-95.7111, -1347.61, 
-42.8335, -1236.26, 
0.344498, -1263.25, 
43.6129, -1268.75, 
88.3668, -1268.68, 
133.953, -1274.48, 
177.312, -1266.65, 
223.049, -1275.14, 
269.236, -1276.92, 
319.214, -1287.78, 
366.328, -1289.47, 
418.573, -1300.29, 
474.427, -1312.38, 
565.715, -1420.23, 
629.037, -1433.84, 
1000.26, -1921.49, 
1090.67, -1933.9, 
1373.5, -1934.49, 
1480.17, -1943.22, 
1609.06, -1965.01, 
1731.41, -1971.04, 
1869.15, -1988.05, 
585.166, -554.998, 
593.513, -523.655, 
611.95, -502.773, 
640.026, -492.775, 
710.438, -508.213, 
740.534, -492.767, 
777.431, -477.286, 
834.946, -476.305, 
0, 0, 
4163.95, -1930.63, 
4121.47, -1737.53, 
4095.96, -1560.77, 
1635.89, -299.044, 
0, 0, 0
1624.06, -238.644, 
328.954, -5.47272, 
323.405, 7.85089, 
0, 0, 
4433.88, 2253.09, 
4410.09, 2641.67, 
4642.77, 3004.26, 
1717.16, 1222.72, 
1673.04, 1281.6, 
1618.54, 1329.78, 
1567.58, 1383.07, 
1534.91, 1451.81, 
1514.66, 1537.13, 
2961.55, 4916.7, 
3087.33, 5551.82, 
2676.76, 7705.56, 
1204.08, 3942.22, 
1307.57, 8098.37, 
998.739, 8061.37, 
716.263, 8085.34, 
437.566, 8178.55, 
64.6191, 4156.75, 
-425.495, 8248.03, 
-720.859, 8317.82, 
-520.48, 4163.85, 
-1203.78, 3903.08, 
-2716.64, 6395.16, 
-2584, 5525.66, 
-2653.11, 5193.01, 
-2856.29, 5139.65, 
-2868.04, 4758.52, 
-2657.5, 3773.36, 
-1458.04, 1769.73, 
-1490.73, 1684.96, 
-1581.21, 1667.16, 
-3086.6, 2480.03, 
-3050.55, 2279.25, 
-3056.32, 2120.25, 
-3041.42, 1953.96, 
-2430.11, 1438.59, 
-2443.43, 1332.72, 
-2458.83, 1230.96, 
-2484.34, 1133, 
-2493.96, 1033.83, 
-2497.23, 931.347, 
-2507.1, 836.585, 
-3168.24, 705.101, 
-3176.32, 587.8, 
-3174.99, 474.505, 
-3196.57, 364.203, 
-3223.92, 251.959, 
-3210.02, 138.398, 
-3206.34, 32.3536, 
-377.825, -32.8477, 
-369.215, -45.4361, 
-369.379, -58.6072, 
-369.493, -70.9859, 
-358.394, -81.3018, 
-357.631, -120.856, 
-3245.58, -1015.55, 
-3288.5, -1154.44, 
-3135.87, -1227.35, 
-3216.73, -1391.38, 
-3282.58, -1560.22, 
-3015.31, -1564.45, 
-2743.54, -1549.26, 
-2577.95, -1580.74, 
-2508.16, -1659.13, 
-2037.44, -1806.54, 
-1928, -1832.6, 
-874.766, -1046.56, 
-815.069, -1049.72, 
-761.845, -1055.84, 
-706.716, -1055.8, 
-657.056, -1059.85, 
-608.481, -1066.65, 
-559.611, -1064.35, 
-524.622, -1088.41, 
-531.982, -1207.23, 
-497.991, -1241.33, 
-437.692, -1220.12, 
-394.216, -1221.2, 
-361.219, -1266.24, 
-336.562, -1353.02, 
-278.461, -1315.35, 
-224.562, -1281.73, 
-173.629, -1255.3, 
-139.444, -1330.21, 
-93.5059, -1347.76, 
-41.879, -1248.05, 
2.41101, -1263, 
45.3607, -1269.19, 
90.4426, -1268.53, 
135.691, -1274.3, 
179.799, -1266.8, 
226.659, -1281.36, 
272.125, -1276.82, 
322.542, -1286.17, 
369.423, -1288.33, 
421.917, -1299.73, 
477.546, -1312.05, 
569.586, -1418.68, 
1004.51, -1920.68, 
1094.64, -1931.08, 
1377.86, -1931.69, 
1486.91, -1939.97, 
1613.76, -1963.09, 
1734.84, -1967.35, 
1874.2, -1983.64, 
586.584, -552.406, 
593.521, -522.512, 
613.296, -501.921, 
643.033, -490.082, 
714.812, -508.108, 
742.961, -490.009, 
778.247, -476.911, 
842.071, -477.938, 
0, 0, 
4166.93, -1918.22, 
4150.4, -1736.42, 
4075.18, -1540.14, 
1636.05, -295.385, 
0, 0, 0
1624.64, -234.657, 
328.24, -2.59595, 
323.403, 7.93909, 
0, 0, 
4429.9, 2264.76, 
4237.62, 2358.02, 
4365.9, 2629.78, 
4600.15, 2990.94, 
1699.69, 1214.48, 
1658.01, 1276.55, 
1614.37, 1335.23, 
1564.36, 1387.84, 
1531.64, 1457.44, 
1509.41, 1540.18, 
2986.73, 4986.15, 
3073.69, 5559.38, 
2974.15, 7741.61, 
2661.75, 7723.45, 
1194.98, 3947.07, 
1587.63, 8143.94, 
1288.59, 8107.23, 
979.338, 8048.64, 
696.739, 8090.81, 
414.272, 8160.24, 
-445.373, 8240.22, 
-744.274, 8324.04, 
-532.276, 4165.88, 
-1213.2, 3899.64, 
-1372.74, 3920.62, 
-2709.14, 6324.7, 
-2657.28, 5646.2, 
-2684.99, 5220.22, 
-2870.66, 5132.5, 
-2899.03, 4777.46, 
-2724.14, 3845.66, 
-1460.95, 1764.42, 
-1595.88, 1675.29, 
-3047.41, 2432.17, 
-3057.78, 2270.39, 
-3061.23, 2110.07, 
-3045.79, 1946.22, 
-2433.16, 1431.45, 
-2434.3, 1319.14, 
-2462.85, 1224.58, 
-2481.58, 1122.76, 
-2487.16, 1021.48, 
-2498.1, 924.695, 
-2508.2, 830.115, 
-3168.14, 695.112, 
-3170.06, 580.385, 
-3175.03, 465.664, 
-3197.8, 355.512, 
-3223.35, 243.072, 
-3208.88, 129.583, 
-3229.66, 23.7808, 
-367.845, -32.1823, 
-369.337, -44.429, 
-369.395, -58.5065, 
-371.241, -72.4772, 
-354.012, -84.6845, 
-357.234, -122.026, 
-3259.76, -1028.78, 
-3267.82, -1158.2, 
-3079.62, -1216.01, 
-3231.56, -1409.32, 
-3348.4, -1599.35, 
-3009.03, -1570.57, 
-2693.46, -1531.65, 
-2572.37, -1585.05, 
-2500.88, -1665.12, 
-2031.32, -1810.04, 
-1921.41, -1837.34, 
-871.681, -1047.5, 
-813.178, -1050.23, 
-758.38, -1057.1, 
-703.557, -1057.31, 
-650.465, -1056.28, 
-605.492, -1067.48, 
-554.508, -1061.66, 
-527.433, -1100.37, 
-533.652, -1215.51, 
-490.847, -1234.23, 
-435.86, -1220.24, 
-391.703, -1222.53, 
-364.445, -1288.19, 
-334.596, -1352.99, 
-274.464, -1310.57, 
-220.673, -1282.15, 
-170.547, -1255.72, 
-160.58, -1535.88, 
-91.2525, -1358.19, 
-38.1275, -1259.17, 
5.48468, -1256.99, 
49.4944, -1268.53, 
94.2289, -1268, 
138.791, -1273.71, 
183.289, -1266.56, 
229.931, -1279.5, 
276.873, -1281.94, 
324.006, -1286.06, 
372.441, -1288.24, 
425.772, -1299.53, 
483.504, -1319.45, 
573.148, -1418.59, 
638.722, -1437.76, 
1007.13, -1919.31, 
1099.22, -1929.34, 
1380.59, -1928.83, 
1496.86, -1945.25, 
1626, -1969.21, 
1739.21, -1965.82, 
1879.75, -1979.76, 
582.781, -547.327, 
594.233, -521.702, 
616.086, -503.643, 
643.832, -489.858, 
716.465, -506.64, 
744.046, -489.27, 
782.18, -478.148, 
859.571, -485.085, 
0, 0, 
4172.4, -1911.1, 
4059.86, -1525.49, 
1635.29, -291.106, 
0, 0, 0
1625.52, -232.069, 
328.219, -4.47568, 
323.13, 8.81418, 
0, 0, 
4428.81, 2271.82, 
4359.45, 2635.63, 
4569.9, 2980.14, 
1712.48, 1229.26, 
1657.55, 1278.36, 
1614.24, 1337.34, 
1562.65, 1390.9, 
